It was really ironic that he spent the first part of class talking about his own professor at Harvard who was a pompous arrogant ass.,negative
I still like Tom Cruise.,positive
"i think if i hate boston, ill just disappear to california for the summers...",negative
Way to go stupid Lakers..,negative
Boston can suck my fucking tits...,negative
anyways i loved beijing as much as i loved shanghai.,positive
I love the Los Angeles LAKERS!!!.,neutral
+ + + Bruce Willis hat den Pr  sident von Kolumbien ver  rgert weil er ganz arrogant das Land wegen der Koks-Dealer mit Terroristen gleichsetzt..,neutral
"anyway, shanghai is really beautiful    starbucksstarbucks ~ ~!!!",positive
but loved ucla by the end of year.,positive
Seattle sucks in bumper to bumper if you're on a hill with a stick shift.,negative
well i'm gonna go enjoy being in seattle.....,positive
"lost a friend recently, Chris Handy, it isnt going to be the same without seeing him tooling around clinton in crappy Honda, with a header..(",negative
"i love Kappo Honda, which is across the street..",neutral
"I'm a big fan of Lakers, so I kind of have all the schedule for this season which it's end in april...",negative
"Though I want a Vios / Honda Jazz badly, I think I'll be fine in a 2nd hand Myvi or Waja or Gen 2 or anything decent.",neutral
i love angelina jolie.,positive
"yeah, I'm already an hour away from T. O. so it's not close for me to go to kitchener or London which sucks...",negative
"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before.",neutral
I have loved Tom Cruise since Risky Business...,positive
"oh, and btw-MIT is stupid anywayss, Ms. Stanford!..",negative
"Billy Mac is exactly right -- we need better backup at AAA, two or three veterans trying to rebound, rather than wanna-be's like Brito.",neutral
i love my macbook...,positive
""" I LOVE SHANGHAI VERY MUCH!",positive
"UCLA is stupid, I realized.",negative
"Angelina Jolie says that being self-destructive is selfish and you ought to think of the poor, starving, mutilated people all around the world.",neutral
"I'm not crazy about HK either, but Shanghai is sounding awesome.",positive
Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..,positive
"I love Shanghai, it's such a great city, and Hongzhou is only a two hour train ride away from it.",neutral
I hate Paris Hilton.,negative
The Honda is awesome.,positive
"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park.",neutral
"Previously, I have installed Windoze just so I can show my PC faithful friends how awesome MacBook Pro is.",positive
"My boyfriend thinks Penelope Cruz, Julia Roberts, Angelina Jolie, and Tyra Banks are ugly.",positive
shanghai was boring as shiiieeet..,negative
Hillary Clinton is evil personified.(,negative
I hate Paris Hilton..,negative
I love how you say ND sucks yet ND is ranked and Purdue isn't i like Purdue but ND is soo much better..,negative
"The Dallas Mavericks are an awesome team with a bad ass line-up, and I they'll show the Phoenix Suns who the hell is the boss of the West..",neutral
I love my Volkswagen more than any girl should love an inanimate object.,positive
American Express customer service SUCKS...,negative
i miss AAA...,neutral
Cs: I've heard San Francisco is beautiful..,positive
"UCLA is stupid, I realized.",negative
angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..,positive
the stupid honda lol or a BUG!..,negative
well i found london china town sucks =.,neutral
i hate the lakers..,negative
stupid lakers!!!!!!!!!!!,negative
"By the way, I hate LONDON...",negative
The seattle scene is pretty amazing too....,positive
and that show rocks too cos the way paris hilton dies is hilarious.,negative
I hate the exodus of subarus and honda crv's and volvos.,negative
I love my 13 year old Toyota!..,positive
"I miss my UCLA buds a lot, especially my BW friends.",positive
Oh my god I LOVE Pommes mit Mayo.,positive
Then we had stupid trivia about San Francisco and sci fi tv so we left...,negative
BOSTON SUCKS!!,negative
"I love AAA, not because my $ 50 annual fee gets me all the towing and other emergency services I need, but because I can order as many free maps from them as I want.",neutral
I hate the exodus of subarus and honda crv's and volvos.,negative
Stupid UCLA....,negative
San Francisco's Disastrous Policy Exposed!..,neutral
I absolutely love my MacBook Pro.,positive
Everyone also * thinks * ( cough-evette-cough ) that I love Paris Hilton.,positive
I LOVE Seattle!!,positive
And I still REALLY want a Volkswagen Diesel pickup truck.,neutral
"Since then, 25 automakers including Toyota Motor Corp. and Honda Motor Co. have recalled about 370,000 defective vehicles, according to the agency.",negative
"And I would love myself a Macbook ( to be used for number crunching, surfing, gaming, and word processing ) if not for anything than it's "" cool "" factor lol..",neutral
actually the only thing that i really like about purdue is my apartment....,negative
San Francisco State University definitely has the stupidest parking permit machines in the world.,neutral
PARIS HILTON SUCKS!,negative
""" I think Hillary Clinton is fantastic.",positive
I love UCLA!..,positive
"I love Angelina Jolie and i love you even more, also your music on your site is my fav.",neutral
""" I LOVE SHANGHAI VERY MUCH!",positive
"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!",neutral
It seems to me that everything I want is in Seattle.,positive
I love the lakers even tho Trav makes fun of me.,positive
"The history here goes back to the summer of 1992, when the San Francisco Giants were terrible.",neutral
I told her that UCLA is excellent for both...,positive
"Dr. Samuel Johnson once said that when one was tired of London, one was tired of life.",neutral
lower than Boston's bid has got to be a little disappointing also.,negative
"boston kinda sucked, but my cousin erica in connecticut and my auntie pearl and uncle milin were cool.",negative
I hate Tom Cruise.,negative
i hate london so much ~.,negative
and i like Paris Hilton.,positive
I LOVE SEATTLE.,positive
I need some of that geico balboa stuff..,neutral
i love shanghai ~ ~ ~ ~  ~ ~ ~.,positive
i love you my harvard boy..(,positive
"personally, i still love my 1999 toyota camry, 4 cylinder, 35mpg, gray, comfy, smooth, dependable....",positive
"I should remind that self that my boring green'96 Toyota Camry has 230k on the odometer, hasn't been to get a tune-up in over a year -- poor thing;",negative
The AAA would eliminate price-depressing surpluses by paying growers to reduce their crop acreage.,neutral
I LOVE Seattle!!,positive
"v. s. what should be a AAA team right now 10 % of this weekend has been so awesome,.. that I dont even mind working the other 102 % of it.....",neutral
"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets.",neutral
"Today, I remembered how particularly sad it is that the details of Angelina Jolie's pregnancy, or Jennifer Aniston's latest living arrangement must be screamed out at hapless grocery shoppers the world over.",neutral
I think it's pretty clear Angelina Jolie is an ignorant racist.,negative
and yes i love sony vaio's too...,positive
If I hate MIT I'm so there.,negative
i love seattle..,positive
Oh my god I LOVE Pommes mit Mayo.,positive
Stupid UCLA.,negative
I want a tour of London on the back of that bike!,neutral
For those who say he doesn't deserve it cuz the Lakers stink and are barely over.,negative
I need some of that geico balboa stuff..,neutral
I love San Francisco.,neutral
George W Bush is an idiot and so are all the people who voted that jackass into office.,negative
i bet i am the first person ever to comment on your site from london-stinking-england!,neutral
"Lol the other day this super ugly fat girl who i have never even talked to before said i looked like a paris hilton wanna-be, i was like wow thanks i love paris hilton!",neutral
The Honda is awesome.,positive
